,SUNPHARMA.NS,DRREDDY.NS,CIPLA.NS,APOLLOHOSP.NS,DIVISLAB.NS,MAXHEALTH.NS,LUPIN.NS,AUROPHARMA.NS,ALKEM.NS,TORNTPHARM.NS
2020-04-22,474.3500061035156,4056.800048828125,587.2000122070312,1348.300048828125,2384.5,,806.5999755859375,642.25,2534.5,1222.125
2020-04-23,477.45001220703125,4027.10009765625,586.7000122070312,1384.050048828125,2417.300048828125,,822.3499755859375,629.0499877929688,2517.949951171875,1211.324951171875
2020-04-24,485.54998779296875,4002.800048828125,599.2999877929688,1359.5,2425.39990234375,,877.3499755859375,624.4500122070312,2734.449951171875,1215.25
2020-04-27,489.8999938964844,3980.300048828125,608.7000122070312,1418.9000244140625,2425.85009765625,,896.7999877929688,633.7999877929688,2777.5,1254.550048828125
2020-04-28,473.95001220703125,3949.75,598.5999755859375,1426.449951171875,2363.35009765625,,854.3499755859375,619.9500122070312,2699.800048828125,1240.324951171875
2020-04-29,477.6499938964844,3880.699951171875,596.25,1417.949951171875,2369.85009765625,,854.4000244140625,625.3499755859375,2653.10009765625,1210.175048828125
2020-04-30,464.45001220703125,3936.300048828125,589.5999755859375,1394.3499755859375,2332.89990234375,,835.2999877929688,625.8499755859375,2599.39990234375,1172.699951171875
2020-05-04,465.45001220703125,3939.0,611.8499755859375,1371.75,2287.14990234375,,841.6500244140625,653.2999877929688,2663.550048828125,1187.925048828125
2020-05-05,456.29998779296875,3833.89990234375,596.9000244140625,1347.5999755859375,2284.25,,826.7999877929688,631.5999755859375,2674.14990234375,1182.925048828125
2020-05-06,454.3999938964844,3852.5,591.75,1305.75,2291.35009765625,,827.2000122070312,661.8499755859375,2614.64990234375,1160.3499755859375
2020-05-07,452.20001220703125,3837.64990234375,589.5499877929688,1271.1500244140625,2258.85009765625,,813.2999877929688,648.5499877929688,2557.60009765625,1177.300048828125
2020-05-08,469.0,3984.0,591.9000244140625,1314.800048828125,2300.800048828125,,835.0,652.6500244140625,2587.949951171875,1219.300048828125
2020-05-11,463.8500061035156,3862.0,586.0499877929688,1304.199951171875,2326.89990234375,,849.2999877929688,664.5,2599.60009765625,1247.949951171875
2020-05-12,463.8999938964844,3773.39990234375,570.1500244140625,1301.0999755859375,2363.550048828125,,851.8499755859375,690.9000244140625,2577.699951171875,1222.6500244140625
2020-05-13,452.3500061035156,3779.60009765625,570.2000122070312,1284.550048828125,2339.5,,839.25,675.9000244140625,2487.050048828125,1202.074951171875
2020-05-14,455.95001220703125,3732.0,569.75,1294.4000244140625,2366.60009765625,,863.0499877929688,665.5999755859375,2527.10009765625,1204.25
2020-05-15,448.6000061035156,3735.10009765625,570.2999877929688,1355.300048828125,2335.199951171875,,841.7999877929688,664.9500122070312,2473.35009765625,1230.7249755859375
2020-05-18,440.70001220703125,3679.14990234375,600.4500122070312,1266.050048828125,2330.199951171875,,856.8499755859375,669.7999877929688,2360.14990234375,1248.625
2020-05-19,441.70001220703125,3699.60009765625,594.9500122070312,1274.25,2321.75,,840.3499755859375,662.4000244140625,2372.85009765625,1249.5250244140625
2020-05-20,455.75,3910.199951171875,620.6500244140625,1288.449951171875,2372.699951171875,,873.2000122070312,707.5999755859375,2433.64990234375,1284.7750244140625
2020-05-21,466.45001220703125,3847.5,616.5999755859375,1280.300048828125,2357.35009765625,,885.75,724.3499755859375,2474.949951171875,1309.375
2020-05-22,469.3999938964844,3892.85009765625,639.3499755859375,1280.0,2320.0,,892.75,730.9000244140625,2497.89990234375,1300.5
2020-05-26,459.1499938964844,3864.300048828125,627.7000122070312,1321.75,2295.699951171875,,905.9500122070312,714.9500122070312,2411.85009765625,1290.7750244140625
2020-05-27,450.8999938964844,3883.0,633.0499877929688,1337.5999755859375,2290.39990234375,,894.5499877929688,713.4000244140625,2299.14990234375,1201.2750244140625
2020-05-28,459.1000061035156,3887.75,628.3499755859375,1337.050048828125,2285.10009765625,,881.1500244140625,713.9500122070312,2324.300048828125,1178.9749755859375
2020-05-29,474.25,4071.25,648.1500244140625,1356.949951171875,2390.10009765625,,869.7999877929688,745.6500244140625,2262.89990234375,1181.2750244140625
2020-06-01,465.3999938964844,3953.550048828125,642.5,1373.300048828125,2480.050048828125,,849.7000122070312,725.6500244140625,2282.050048828125,1163.5
2020-06-02,473.1000061035156,3895.300048828125,637.5999755859375,1360.6500244140625,2411.0,,871.25,733.2000122070312,2401.0,1184.7249755859375
2020-06-03,476.1499938964844,3962.39990234375,641.2000122070312,1349.800048828125,2382.199951171875,,867.4500122070312,750.4000244140625,2424.050048828125,1153.875
2020-06-04,494.8500061035156,3998.89990234375,660.5499877929688,1364.25,2421.14990234375,,907.5999755859375,759.4500122070312,2445.0,1182.925048828125
2020-06-05,494.25,4024.89990234375,650.9000244140625,1359.050048828125,2460.050048828125,,902.3499755859375,744.0,2394.550048828125,1183.875
2020-06-08,489.0,3967.60009765625,635.0999755859375,1364.050048828125,2413.050048828125,,900.2999877929688,750.8499755859375,2375.449951171875,1183.125
2020-06-09,500.75,4123.7998046875,640.0499877929688,1364.550048828125,2421.800048828125,,919.4000244140625,774.9500122070312,2399.10009765625,1188.4749755859375
2020-06-10,499.1499938964844,4112.5,642.9500122070312,1355.6500244140625,2394.64990234375,,928.3499755859375,796.9500122070312,2378.64990234375,1229.449951171875
2020-06-11,473.6499938964844,4057.60009765625,635.0,1347.550048828125,2356.300048828125,,918.2999877929688,785.8499755859375,2357.800048828125,1223.800048828125
2020-06-12,480.1000061035156,4007.949951171875,643.5999755859375,1403.5999755859375,2395.10009765625,,911.9000244140625,771.7000122070312,2355.949951171875,1242.9749755859375
2020-06-15,485.79998779296875,4012.300048828125,643.6500244140625,1410.699951171875,2335.050048828125,,943.9500122070312,768.7000122070312,2369.85009765625,1231.574951171875
2020-06-16,483.3999938964844,4005.449951171875,637.7999877929688,1372.75,2320.35009765625,,925.75,768.4000244140625,2393.199951171875,1249.5
2020-06-17,485.6499938964844,3985.199951171875,640.3499755859375,1352.3499755859375,2300.10009765625,,928.9500122070312,788.9500122070312,2336.10009765625,1272.7750244140625
2020-06-18,484.25,4007.0,642.0499877929688,1347.449951171875,2310.449951171875,,919.3499755859375,787.2999877929688,2302.5,1260.824951171875
2020-06-19,488.1000061035156,4005.60009765625,636.2000122070312,1370.699951171875,2304.75,,914.4500122070312,783.4500122070312,2305.35009765625,1271.675048828125
2020-06-22,493.20001220703125,4032.85009765625,655.9500122070312,1398.300048828125,2349.25,,935.25,786.6500244140625,2307.300048828125,1294.925048828125
2020-06-23,500.45001220703125,4108.85009765625,659.7999877929688,1416.0999755859375,2380.050048828125,,937.9000244140625,804.2999877929688,2384.25,1289.949951171875
2020-06-24,484.3999938964844,4042.64990234375,631.2000122070312,1411.800048828125,2341.35009765625,,921.4000244140625,791.9500122070312,2333.10009765625,1231.0250244140625
2020-06-25,487.6499938964844,4006.60009765625,634.9000244140625,1437.5,2330.449951171875,,935.25,789.8499755859375,2350.699951171875,1250.050048828125
2020-06-26,479.95001220703125,3998.60009765625,634.9000244140625,1388.1500244140625,2350.75,,926.75,780.0999755859375,2349.35009765625,1235.574951171875
2020-06-29,482.0,3973.85009765625,644.9000244140625,1365.050048828125,2316.60009765625,,924.5999755859375,789.4000244140625,2353.699951171875,1218.875
2020-06-30,472.95001220703125,3944.949951171875,640.25,1349.8499755859375,2278.89990234375,,911.7999877929688,771.7000122070312,2368.300048828125,1186.050048828125
2020-07-01,468.1499938964844,3911.449951171875,627.0999755859375,1319.6500244140625,2241.25,,903.4000244140625,775.75,2352.14990234375,1169.050048828125
2020-07-02,473.0,3920.550048828125,646.2000122070312,1362.550048828125,2196.64990234375,,895.0,779.8499755859375,2350.800048828125,1175.4749755859375
2020-07-03,476.8500061035156,3921.449951171875,638.7999877929688,1379.800048828125,2190.449951171875,,900.0499877929688,777.8499755859375,2350.800048828125,1197.5999755859375
2020-07-06,480.20001220703125,3892.0,634.5999755859375,1410.050048828125,2161.10009765625,,875.5499877929688,767.9000244140625,2333.60009765625,1173.625
2020-07-07,479.25,3823.5,636.5499877929688,1419.25,2184.5,,870.5,776.2000122070312,2335.35009765625,1166.574951171875
2020-07-08,482.5,3886.699951171875,634.4000244140625,1393.8499755859375,2163.5,,865.4000244140625,801.9000244140625,2427.699951171875,1171.4000244140625
2020-07-09,481.95001220703125,3896.60009765625,639.0499877929688,1404.0,2176.35009765625,,867.0499877929688,812.9000244140625,2423.050048828125,1181.6500244140625
2020-07-10,493.8999938964844,3905.449951171875,638.9000244140625,1402.449951171875,2203.10009765625,,861.0999755859375,820.75,2422.35009765625,1176.5
2020-07-13,499.70001220703125,3899.550048828125,638.3499755859375,1431.449951171875,2235.14990234375,,869.7999877929688,809.5,2407.0,1179.800048828125
2020-07-14,492.1000061035156,3983.14990234375,632.2999877929688,1441.75,2218.14990234375,,873.0,809.3499755859375,2474.89990234375,1210.6500244140625
2020-07-15,495.1000061035156,4036.449951171875,638.2000122070312,1465.25,2225.300048828125,,857.1500244140625,840.0499877929688,2536.25,1196.3499755859375
2020-07-16,499.70001220703125,4152.14990234375,674.5,1436.5999755859375,2204.5,,879.5499877929688,836.9500122070312,2560.85009765625,1202.3499755859375
2020-07-17,503.6000061035156,4118.75,689.0999755859375,1499.199951171875,2263.39990234375,,897.4000244140625,836.5499877929688,2497.5,1196.8499755859375
2020-07-20,483.79998779296875,4092.10009765625,674.3499755859375,1485.0999755859375,2298.75,,864.25,823.5999755859375,2507.35009765625,1186.25
2020-07-21,477.25,4033.550048828125,662.2999877929688,1500.0999755859375,2282.25,,851.7000122070312,800.2000122070312,2450.14990234375,1180.925048828125
2020-07-22,474.29998779296875,4061.60009765625,661.7000122070312,1481.1500244140625,2261.75,,850.75,824.9000244140625,2453.64990234375,1168.949951171875
2020-07-23,476.0,4130.0,671.4500122070312,1531.300048828125,2397.449951171875,,863.0,820.4000244140625,2494.949951171875,1175.4749755859375
2020-07-24,485.6000061035156,4065.949951171875,666.0499877929688,1512.050048828125,2349.10009765625,,853.7999877929688,810.6500244140625,2489.5,1162.6500244140625
2020-07-27,475.5,4015.699951171875,652.9000244140625,1508.3499755859375,2361.89990234375,,845.4000244140625,779.25,2449.949951171875,1149.675048828125
2020-07-28,482.6000061035156,4051.35009765625,662.5999755859375,1599.199951171875,2341.550048828125,,841.2000122070312,791.2000122070312,2462.449951171875,1145.5999755859375
2020-07-29,493.0,4302.2001953125,681.25,1641.300048828125,2423.64990234375,,859.2999877929688,811.9500122070312,2539.199951171875,1191.5250244140625
2020-07-30,509.95001220703125,4516.60009765625,685.9500122070312,1716.1500244140625,2562.35009765625,,890.4000244140625,820.75,2545.5,1218.800048828125
2020-07-31,531.7000122070312,4521.0498046875,720.1500244140625,1674.5999755859375,2616.550048828125,,926.5499877929688,874.5999755859375,2662.10009765625,1331.800048828125
2020-08-03,519.4000244140625,4527.4501953125,710.4000244140625,1574.3499755859375,2641.75,,927.6500244140625,866.7999877929688,2790.699951171875,1363.9749755859375
2020-08-04,528.9500122070312,4634.85009765625,713.8499755859375,1653.949951171875,2690.550048828125,,940.7999877929688,864.0999755859375,2931.300048828125,1414.3499755859375
2020-08-05,528.8499755859375,4600.9501953125,722.1500244140625,1676.25,2667.75,,928.0,860.6500244140625,2847.449951171875,1428.5999755859375
2020-08-06,532.25,4583.0498046875,731.0999755859375,1693.449951171875,2738.050048828125,,936.25,909.75,2866.89990234375,1488.2249755859375
2020-08-07,525.9500122070312,4573.5,728.6500244140625,1743.199951171875,2784.85009765625,,879.8499755859375,906.4500122070312,2981.949951171875,1470.5250244140625
2020-08-10,543.8499755859375,4690.89990234375,795.5999755859375,1785.1500244140625,3117.800048828125,,957.9500122070312,948.8499755859375,2978.0,1505.4000244140625
2020-08-11,541.0499877929688,4595.89990234375,778.0,1750.75,3131.449951171875,,957.5,944.7999877929688,2783.14990234375,1435.199951171875
2020-08-12,532.1500244140625,4518.14990234375,762.0999755859375,1707.0,3117.0,,940.2000122070312,934.2000122070312,2787.85009765625,1408.0
2020-08-13,520.7999877929688,4502.25,760.25,1725.0999755859375,3125.5,,930.5,881.2999877929688,2909.699951171875,1399.4749755859375
2020-08-14,531.3499755859375,4519.39990234375,771.7999877929688,1707.3499755859375,3089.800048828125,,1018.2000122070312,879.0999755859375,2925.14990234375,1419.4749755859375
2020-08-17,528.3499755859375,4519.14990234375,771.6500244140625,1704.4000244140625,3129.550048828125,,1003.6500244140625,863.0,2886.449951171875,1396.050048828125
2020-08-18,526.0,4520.39990234375,764.8499755859375,1697.1500244140625,3150.85009765625,,981.7000122070312,872.0999755859375,2893.25,1402.625
2020-08-19,525.4000244140625,4489.25,758.3499755859375,1685.0,3159.60009765625,,980.9500122070312,864.3499755859375,2846.39990234375,1397.300048828125
2020-08-20,522.2999877929688,4476.0,762.7000122070312,1693.199951171875,3189.300048828125,,982.25,857.5,2862.550048828125,1407.324951171875
2020-08-21,532.3499755859375,4489.75,760.75,1677.5,3247.35009765625,111.75,981.4000244140625,856.1500244140625,2844.300048828125,1412.7249755859375
2020-08-24,533.4500122070312,4472.5498046875,751.75,1690.550048828125,3240.199951171875,117.30000305175781,970.0999755859375,869.4000244140625,2800.14990234375,1399.050048828125
2020-08-25,525.0999755859375,4427.7001953125,747.75,1664.449951171875,3245.89990234375,123.1500015258789,972.1500244140625,871.9000244140625,2798.699951171875,1402.175048828125
2020-08-26,525.1500244140625,4434.75,748.0,1651.199951171875,3196.800048828125,124.0,978.75,867.9000244140625,2822.449951171875,1377.5999755859375
2020-08-27,532.25,4437.0,756.2000122070312,1650.0,3268.449951171875,117.80000305175781,983.2000122070312,876.5999755859375,2873.449951171875,1373.5250244140625
2020-08-28,555.75,4374.2998046875,748.5999755859375,1661.949951171875,3272.85009765625,111.94999694824219,976.0999755859375,868.9000244140625,2873.449951171875,1354.7249755859375
2020-08-31,520.25,4264.7001953125,713.5499877929688,1634.550048828125,3122.800048828125,106.4000015258789,927.5499877929688,808.9000244140625,2722.699951171875,1330.800048828125
2020-09-01,521.4500122070312,4351.9501953125,736.5499877929688,1670.8499755859375,3231.10009765625,105.69999694824219,949.9000244140625,816.9500122070312,2805.949951171875,1354.925048828125
2020-09-02,514.5,4352.75,738.25,1698.6500244140625,3330.699951171875,106.44999694824219,962.0,815.4500122070312,2843.35009765625,1380.9000244140625
2020-09-03,523.4500122070312,4433.14990234375,738.5999755859375,1698.949951171875,3282.5,111.75,961.7000122070312,826.5999755859375,2875.449951171875,1398.7249755859375
2020-09-04,512.4500122070312,4322.5,724.5999755859375,1649.9000244140625,3223.14990234375,115.25,945.0,807.5499877929688,2804.949951171875,1384.5999755859375
2020-09-07,513.25,4419.85009765625,716.75,1649.25,3199.10009765625,113.3499984741211,925.2999877929688,794.0499877929688,2819.75,1391.25
2020-09-08,501.8999938964844,4348.7998046875,708.2000122070312,1651.6500244140625,3112.60009765625,110.0,919.5499877929688,786.3499755859375,2841.89990234375,1376.824951171875
2020-09-09,509.29998779296875,4429.4501953125,727.5499877929688,1606.449951171875,3157.10009765625,111.44999694824219,941.0999755859375,801.8499755859375,2861.550048828125,1403.9000244140625
2020-09-10,507.95001220703125,4380.14990234375,726.7999877929688,1608.9000244140625,3156.550048828125,111.69999694824219,962.5,802.75,2923.60009765625,1407.2750244140625
2020-09-11,505.54998779296875,4401.60009765625,725.9500122070312,1611.800048828125,3146.64990234375,131.5500030517578,967.6500244140625,802.9500122070312,2900.89990234375,1418.5999755859375
2020-09-14,495.79998779296875,4364.10009765625,721.5999755859375,1623.699951171875,3164.800048828125,120.9000015258789,968.0,796.1500244140625,2909.199951171875,1398.7750244140625
2020-09-15,506.3999938964844,4442.35009765625,742.4500122070312,1672.8499755859375,3184.949951171875,118.75,1000.8499755859375,818.7999877929688,2851.699951171875,1425.25
2020-09-16,518.5,4627.89990234375,752.5999755859375,1688.9000244140625,3244.35009765625,120.69999694824219,1028.6500244140625,832.0999755859375,2823.800048828125,1421.5250244140625
2020-09-17,512.0,4827.25,751.5,1777.0999755859375,3211.14990234375,117.69999694824219,1037.0999755859375,810.7999877929688,2840.949951171875,1420.625
2020-09-18,523.3499755859375,5333.35009765625,806.25,1828.449951171875,3344.39990234375,116.8499984741211,1085.9000244140625,828.0999755859375,2874.85009765625,1438.1500244140625
2020-09-21,503.6499938964844,5142.0,768.0999755859375,1831.550048828125,3158.800048828125,110.9000015258789,1040.550048828125,792.3499755859375,2863.39990234375,1355.800048828125
2020-09-22,508.8500061035156,5167.9501953125,777.6500244140625,1789.1500244140625,3236.60009765625,109.05000305175781,1039.75,799.0999755859375,2802.5,1363.324951171875
2020-09-23,502.8999938964844,5107.75,767.4000244140625,1817.800048828125,3147.550048828125,110.94999694824219,1016.5499877929688,780.2000122070312,2748.35009765625,1330.4749755859375
2020-09-24,485.79998779296875,5027.39990234375,733.4500122070312,1947.6500244140625,3020.449951171875,108.75,979.5999755859375,743.75,2788.449951171875,1325.125
2020-09-25,489.6499938964844,5112.2001953125,770.0999755859375,2027.6500244140625,3060.75,109.9000015258789,998.9000244140625,772.0999755859375,2802.35009765625,1359.625
2020-09-28,510.1000061035156,5129.85009765625,774.7999877929688,2059.89990234375,3097.14990234375,116.55000305175781,1008.9500122070312,800.7000122070312,2775.449951171875,1346.7249755859375
2020-09-29,506.1499938964844,5084.2001953125,762.3499755859375,2085.199951171875,3061.89990234375,113.44999694824219,998.1500244140625,796.5499877929688,2775.449951171875,1355.5999755859375
2020-09-30,500.45001220703125,5187.7998046875,774.7000122070312,2148.050048828125,3047.949951171875,115.3499984741211,1007.4000244140625,796.5,2777.949951171875,1399.9749755859375
2020-10-01,506.8999938964844,5112.0498046875,773.0,2089.75,3064.89990234375,115.9000015258789,1027.8499755859375,818.6500244140625,2742.10009765625,1408.5999755859375
2020-10-05,523.0999755859375,5159.5,778.6500244140625,2126.75,3126.199951171875,114.0,1038.199951171875,843.25,2755.050048828125,1411.2750244140625
2020-10-06,521.0499877929688,5136.5,780.3499755859375,2125.800048828125,3162.60009765625,115.55000305175781,1026.3499755859375,836.7999877929688,2774.10009765625,1407.550048828125
2020-10-07,511.75,5104.9501953125,773.5999755859375,2173.10009765625,3181.89990234375,114.30000305175781,1025.9000244140625,823.2000122070312,2731.550048828125,1405.875
2020-10-08,524.0999755859375,5194.39990234375,811.4500122070312,2248.64990234375,3231.449951171875,112.6500015258789,1043.25,837.75,2731.550048828125,1433.2249755859375
2020-10-09,512.9000244140625,5153.0,803.1500244140625,2277.10009765625,3190.0,110.69999694824219,1029.199951171875,834.5499877929688,2723.800048828125,1399.8499755859375
2020-10-12,513.9000244140625,5220.5,813.6500244140625,2273.64990234375,3207.25,108.55000305175781,1046.5,834.1500244140625,2707.800048828125,1420.4000244140625
2020-10-13,503.1499938964844,5168.75,787.1500244140625,2254.449951171875,3139.14990234375,112.6500015258789,1055.199951171875,810.0499877929688,2685.39990234375,1406.9000244140625
2020-10-14,502.20001220703125,5123.0,781.5,2227.699951171875,3130.449951171875,109.94999694824219,1036.199951171875,810.4000244140625,2675.949951171875,1379.2249755859375
2020-10-15,490.29998779296875,5056.25,768.2999877929688,2182.60009765625,3111.39990234375,107.1500015258789,1003.5499877929688,791.75,2659.35009765625,1360.5999755859375
2020-10-16,486.8999938964844,5080.5498046875,782.3499755859375,2210.550048828125,3222.699951171875,108.0999984741211,1040.4000244140625,806.25,2650.550048828125,1372.0999755859375
2020-10-19,483.6499938964844,5058.14990234375,764.0,2212.10009765625,3093.39990234375,108.5999984741211,1014.2000122070312,800.5999755859375,2651.39990234375,1336.550048828125
2020-10-20,486.3500061035156,5071.14990234375,764.2999877929688,2212.25,3085.75,106.94999694824219,1008.7000122070312,800.2999877929688,2665.699951171875,1355.824951171875
2020-10-21,490.20001220703125,5046.75,767.0999755859375,2149.5,3078.949951171875,106.19999694824219,1002.5499877929688,806.2000122070312,2650.800048828125,1351.449951171875
2020-10-22,485.54998779296875,5022.0,757.5,2101.699951171875,3093.5,105.6500015258789,993.3499755859375,782.2000122070312,2618.550048828125,1357.574951171875
2020-10-23,484.5,5018.25,757.5499877929688,2075.0,3068.85009765625,105.30000305175781,991.4500122070312,782.7999877929688,2601.10009765625,1366.875
2020-10-26,474.5,4978.10009765625,747.1500244140625,2052.300048828125,3042.14990234375,105.19999694824219,962.9000244140625,784.7000122070312,2596.0,1328.324951171875
2020-10-27,470.45001220703125,5099.39990234375,770.25,2118.64990234375,3156.85009765625,106.05000305175781,957.25,794.0999755859375,2679.300048828125,1300.175048828125
2020-10-28,463.3999938964844,4951.0,765.25,2079.300048828125,3131.449951171875,104.55000305175781,941.8499755859375,776.2999877929688,2685.35009765625,1272.9000244140625
2020-10-29,456.3500061035156,4941.9501953125,762.2999877929688,2085.85009765625,3107.60009765625,103.6500015258789,924.75,767.6500244140625,2670.800048828125,1259.7750244140625
2020-10-30,465.75,4888.64990234375,754.5,2119.449951171875,3142.050048828125,106.55000305175781,909.25,772.6500244140625,2634.300048828125,1283.425048828125
2020-11-02,469.3999938964844,4858.64990234375,751.25,2069.300048828125,3048.64990234375,107.1500015258789,912.5,760.9000244140625,2659.35009765625,1273.7750244140625
2020-11-03,485.6000061035156,4877.35009765625,759.2999877929688,2111.35009765625,3089.89990234375,107.80000305175781,937.2999877929688,769.6500244140625,2652.449951171875,1288.4749755859375
2020-11-04,504.6499938964844,4935.60009765625,781.1500244140625,2103.60009765625,3196.199951171875,113.19999694824219,944.6500244140625,781.75,2696.89990234375,1300.3499755859375
2020-11-05,512.5,4958.5,793.5,2122.60009765625,3209.0,114.55000305175781,936.0,791.25,2750.60009765625,1302.1500244140625
2020-11-06,509.1499938964844,4902.9501953125,789.9500122070312,2085.89990234375,3237.25,114.5,916.9000244140625,780.1500244140625,2752.75,1278.25
2020-11-09,510.1499938964844,4879.64990234375,763.2000122070312,2084.39990234375,3423.75,120.0,917.9500122070312,786.5999755859375,2769.800048828125,1276.050048828125
2020-11-10,490.8999938964844,4698.0,717.2999877929688,2033.4000244140625,3263.39990234375,115.25,858.7000122070312,761.0499877929688,2722.199951171875,1215.8499755859375
2020-11-11,506.04998779296875,4882.14990234375,742.3499755859375,2195.35009765625,3353.14990234375,121.19999694824219,911.0999755859375,810.7999877929688,2688.550048828125,1278.0250244140625
2020-11-12,509.25,4826.85009765625,739.7000122070312,2110.449951171875,3367.050048828125,118.1500015258789,895.5,839.0,2655.64990234375,1309.4000244140625
2020-11-13,508.45001220703125,4856.89990234375,744.6500244140625,2265.800048828125,3432.949951171875,122.19999694824219,901.3499755859375,858.0999755859375,2683.35009765625,1364.675048828125
2020-11-14,514.0,4872.0498046875,745.75,2284.64990234375,3444.949951171875,122.25,906.25,852.1500244140625,2705.60009765625,1364.0250244140625
2020-11-17,518.4000244140625,4784.14990234375,742.5499877929688,2307.35009765625,3427.0,121.69999694824219,887.5999755859375,855.5999755859375,2677.800048828125,1328.0999755859375
2020-11-18,513.0,4703.7998046875,742.9500122070312,2288.699951171875,3451.800048828125,119.94999694824219,884.2999877929688,835.0,2695.300048828125,1338.2750244140625
2020-11-19,507.3500061035156,4707.7001953125,742.0999755859375,2299.050048828125,3435.050048828125,121.05000305175781,884.4000244140625,830.1500244140625,2684.60009765625,1317.300048828125
2020-11-20,503.25,4670.9501953125,739.9000244140625,2349.60009765625,3469.10009765625,123.9000015258789,878.7000122070312,833.4000244140625,2679.14990234375,1304.949951171875
2020-11-23,512.8499755859375,4828.75,746.2999877929688,2375.35009765625,3546.300048828125,126.30000305175781,884.2999877929688,848.5,2760.5,1300.9749755859375
2020-11-24,520.1500244140625,4915.5,748.4500122070312,2313.35009765625,3537.050048828125,125.6500015258789,895.3499755859375,879.25,2775.64990234375,1311.324951171875
2020-11-25,506.20001220703125,4806.2998046875,731.6500244140625,2241.5,3469.449951171875,124.3499984741211,894.5499877929688,852.8499755859375,2798.10009765625,1292.4000244140625
2020-11-26,511.70001220703125,4901.35009765625,738.7000122070312,2304.35009765625,3544.300048828125,124.0999984741211,899.5499877929688,870.7000122070312,2818.85009765625,1307.8499755859375
2020-11-27,511.6499938964844,4828.9501953125,745.5999755859375,2347.89990234375,3605.10009765625,127.05000305175781,891.7999877929688,868.5499877929688,2841.64990234375,1307.550048828125
2020-12-01,539.3499755859375,4830.39990234375,755.5999755859375,2463.0,3620.75,127.4000015258789,909.7999877929688,897.1500244140625,2789.050048828125,1326.800048828125
2020-12-02,544.6500244140625,4850.25,758.3499755859375,2411.550048828125,3639.550048828125,127.94999694824219,914.2999877929688,889.9500122070312,2795.0,1345.0250244140625
2020-12-03,548.25,4923.0498046875,762.1500244140625,2389.89990234375,3692.35009765625,128.14999389648438,915.4500122070312,898.1500244140625,2847.85009765625,1335.074951171875
2020-12-04,569.0499877929688,4908.5498046875,766.9500122070312,2434.64990234375,3711.949951171875,139.39999389648438,933.2999877929688,900.6500244140625,2863.39990234375,1332.625
2020-12-07,582.2999877929688,5029.10009765625,773.1500244140625,2432.699951171875,3717.550048828125,148.6999969482422,967.4500122070312,910.0,2921.10009765625,1345.449951171875
2020-12-08,568.7000122070312,5015.2001953125,766.0,2450.449951171875,3690.0,142.14999389648438,948.25,896.1500244140625,2910.39990234375,1335.7750244140625
2020-12-09,569.5499877929688,5056.89990234375,762.4000244140625,2442.699951171875,3725.39990234375,139.3000030517578,950.5999755859375,888.2000122070312,2906.550048828125,1327.699951171875
2020-12-10,565.2000122070312,5053.10009765625,762.75,2393.050048828125,3732.25,140.9499969482422,943.0999755859375,899.0,2918.300048828125,1325.8499755859375
2020-12-11,568.0999755859375,5016.9501953125,755.8499755859375,2359.89990234375,3642.10009765625,140.75,939.4000244140625,897.3499755859375,2896.14990234375,1323.3499755859375
2020-12-14,576.25,5022.7998046875,789.2999877929688,2356.800048828125,3599.800048828125,138.89999389648438,941.4500122070312,889.4000244140625,2929.25,1351.9000244140625
2020-12-15,571.6500244140625,5031.35009765625,781.6500244140625,2355.199951171875,3628.39990234375,137.39999389648438,944.4000244140625,874.4500122070312,2898.5,1374.5999755859375
2020-12-16,576.5999755859375,5038.9501953125,786.7999877929688,2389.699951171875,3717.89990234375,138.85000610351562,960.3499755859375,875.7000122070312,2896.10009765625,1394.4749755859375
2020-12-17,571.3499755859375,5072.85009765625,783.2000122070312,2404.5,3824.699951171875,139.1999969482422,970.5,872.0,2937.0,1380.2750244140625
2020-12-18,575.0,5228.75,793.4500122070312,2387.75,3832.89990234375,140.25,972.0999755859375,886.0,2953.800048828125,1389.550048828125
2020-12-21,552.5499877929688,5068.5498046875,778.5,2335.449951171875,3634.14990234375,130.3000030517578,931.7000122070312,845.75,2876.14990234375,1334.0250244140625
2020-12-22,568.2999877929688,5161.7998046875,795.0,2408.35009765625,3720.949951171875,136.1999969482422,954.5499877929688,857.0499877929688,2853.60009765625,1371.800048828125
2020-12-23,574.5999755859375,5224.10009765625,824.6500244140625,2433.800048828125,3688.60009765625,141.5500030517578,963.3499755859375,889.2999877929688,2871.14990234375,1399.824951171875
2020-12-24,590.4500122070312,5201.7998046875,833.2000122070312,2413.050048828125,3749.60009765625,141.39999389648438,976.2000122070312,909.0,2916.0,1392.675048828125
2020-12-28,586.9500122070312,5201.7998046875,830.1500244140625,2388.800048828125,3766.0,143.6999969482422,983.75,908.3499755859375,2916.89990234375,1397.5999755859375
2020-12-29,590.5999755859375,5165.60009765625,827.9500122070312,2376.5,3784.199951171875,140.9499969482422,977.25,905.0499877929688,2925.300048828125,1379.4000244140625
2020-12-30,584.0,5170.9501953125,823.7999877929688,2396.35009765625,3799.699951171875,140.5,977.5999755859375,906.75,2928.449951171875,1396.5
2020-12-31,592.3499755859375,5205.10009765625,819.9500122070312,2412.800048828125,3841.89990234375,140.14999389648438,976.8499755859375,921.2999877929688,2926.199951171875,1401.3499755859375
